65,6503,9월 전반,케이세이배 오텀 핸디캡,,G3,나카야마,잔디,1600,우,외측,마일
65,6504,9월 전반,탄초 스테이크스,,OP,삿포로,잔디,2600,우,,장거리
65,6505,9월 전반,에니프 스테이크스,,OP,한신,잔디,1400,우,,단거리
65,6506,9월 전반,라디오닛폰상,,OP,나카야마,잔디,1800,우,,마일
66,6601,9월 후반,스프린터즈 스테이크스,,G1,나카야마,잔디,1200,우,외측,단거리
66,6602,9월 후반,올 커머스,,G2,나카야마,잔디,2200,우,외측,중거리
66,6603,9월 후반,시리우스 스테이크스,,G3,한신,더트,2000,우,,중거리
66,6604,9월 후반,포트아일랜드 스테이크스,,OP,한신,잔디,1600,우,외측,마일
66,6605,9월 후반,나가츠키 스테이크스,,OP,나카야마,더트,1200,우,,단거리
67,6701,10월 전반,마이니치 왕관,,G2,도쿄,잔디,1800,좌,,마일
67,6702,10월 전반,교토 대상전,,G2,교토,잔디,2400,우,외측,중거리
67,6703,10월 전반,후추 우준소녀 기념,,G2,도쿄,잔디,1800,좌,,마일
67,6704,10월 전반,오발 스테이크스,,OP,교토,잔디,1200,우,내측,단거리
67,6705,10월 전반,그린채널컵,,OP,도쿄,더트,1400,좌,,단거리
67,6706,10월 전반,옥토버 스테이크스,,OP,도쿄,잔디,2000,좌,,중거리
67,6707,10월 전반,신에츠 스테이크스,,OP,니이가타,잔디,1400,좌,내측,단거리
67,6708,10월 전반,우즈마사 스테이크스,,OP,교토,더트,1800,우,,마일
68,6801,10월 후반,스완 스테이크스,,G2,교토,잔디,1400,우,외측,단거리
68,6802,10월 후반,후지 스테이크스,,G2,도쿄,잔디,1600,좌,,마일
68,6803,10월 후반,室酊ステークス,,OP,,더트,1200,우,,단거리
68,6804,10월 후반,브라질컵,,OP,,더트,2100,좌,,중거리
68,6805,10월 후반,카시오페이아 스테이크스,,OP,,잔디,1800,우,외측,마일
68,6806,10월 후반,루미에르 오텀 대시,,OP,,잔디,1000,Straight,,단거리
68,6807,10월 후반,텐노상 (가을),,G1,도쿄,잔디,2000,좌,,중거리
69,6901,11월 전반,아르헨티나 공화국배,,G2,도쿄,잔디,2500,좌,,장거리
69,6902,11월 전반,미야코노조 스테이크스,,G3,교토,더트,1800,우,,마일
69,6903,11월 전반,무사시노 스테이크스,,G3,도쿄,더트,1600,좌,,마일
69,6904,11월 전반,후쿠시마 기념,,G3,후쿠시마,잔디,2000,우,,중거리
69,6905,11월 전반,오로컵,,OP,도쿄,잔디,1400,좌,,단거리
69,6906,11월 전반,엘리자베스 여왕배,,G1,교토,잔디,2200,우,외측,중거리
69,6907,11월 전반,JBC 레이디스 클래식,,G1,Oi,더트,1800,우,,마일
69,6908,11월 전반,JBC 스프린트,,G1,Oi,더트,1200,우,,단거리
69,6909,11월 전반,JBC 클래식,,G1,Oi,더트,2000,우,,중거리
70,7001,11월 후반,케이한배,,G3,교토,잔디,1200,우,내측,단거리
70,7002,11월 후반,안드로메다 스테이크스,,OP,교토,잔디,2000,우,내측,중거리
70,7003,11월 후반,시모츠키 스테이크스,,OP,도쿄,더트,1400,좌,,단거리
70,7004,11월 후반,후쿠시마 민유컵,,OP,후쿠시마,더트,1700,우,,마일
70,7005,11월 후반,캐피털 스테이크스,,OP,도쿄,잔디,1600,좌,,마일
70,7006,11월 후반,오텀리프 스테이크스,,OP,교토,더트,1200,우,,단거리
70,7007,11월 후반,마일 챔피언십,,G1,교토,잔디,1600,우,외측,마일
70,7008,11월 후반,재팬컵,,G1,도쿄,잔디,2400,좌,,중거리
71,7101,12월 전반,스테이어스 스테이크스,,G2,나카야마,잔디,3600,우,내측,장거리
71,7102,12월 전반,챌린지컵,,G3,한신,잔디,2000,우,내측,중거리
71,7103,12월 전반,중일신문배,,G3,츄쿄,잔디,2000,좌,,중거리
71,7104,12월 전반,카펠라 스테이크스,,G3,나카야마,더트,1200,우,,단거리
71,7105,12월 전반,터콰이즈 스테이크스,,G3,나카야마,잔디,1600,우,외측,마일
71,7106,12월 전반,라피스라줄리 스테이크스,,OP,나카야마,잔디,1200,우,외측,단거리
71,7107,12월 전반,시와스 스테이크스,,OP,나카야마,더트,1800,우,,마일
71,7108,12월 전반,리겔 스테이크스,,OP,한신,잔디,1600,우,외측,마일
71,7109,12월 전반,탄자나이트 스테이크스,,OP,한신,잔디,1200,우,내측,단거리
71,7110,12월 전반,디셈버 스테이크스,,OP,나카야마,잔디,1800,우,내측,마일
71,7111,12월 전반,챔피언스컵,,G1,츄쿄,더트,1800,좌,,마일
72,7201,12월 후반,한신컵,,G2,한신,잔디,1400,우,내측,단거리
72,7202,12월 후반,갤럭시 스테이크스,,OP,한신,더트,1400,우,,
72,7203,12월 후반,베텔게우스 스테이크스,,OP,한신,더트,1800,우,,
72,7204,12월 후반,아리마 기념,,G1,나카야마,잔디,2500,우,내측,장거리
72,7205,12월 후반,도쿄 대상전,,G1,Oi,더트,2000,우,,중거리
